Upstream G:A:V,Downstream G:A:V
com.thoughtworks.xstream:xstream:1.4.11.1,com.cedarsoft.serialization.test:performance:8.8.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.exactpro.sf:sailfish-frontend:3.2.1674
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.chaojunzi:chao-cloud-common-extra:1.0.4
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.dimovelev:metrics-sampler-core:0.9.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.dimovelev:metrics-sampler-extension-jdbc:0.9.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.fk7075:lucky:1.1.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.fk7075:lucky-framework:2.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.fk7075:lucky-utils:V2-TEST
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.jackieonway.util:jackie-tool:1.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.jarvisframework:jarvis-tool-core:1.0.5
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.liuchink.hcutils:hcUtils-all:1.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.liuchink.hcutils:hcUtils-baidu:1.0.7.RELEASE
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.liuchink.hcutils:hcUtils-date:1.0.12.RELEASE
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.liuchink.hcutils:hcUtils-json:1.0.12.1.RELEASE
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.liuchink.hcutils:hcUtils-map:1.0.10.RELEASE
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.liuzhenghui:ecology-plugin-core:1.0.7.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.liuzhenghui:ecology-swagger:1.0.5.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.luues:commons-openoffice:1.0.3.RELEASE
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.luues:spring-boot-starter-openoffice:1.3.0.5.RELEASE
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.martinhaeusler:org.chronos.chronodb.api:1.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.martinhaeusler:org.chronos.chronodb.exodus:1.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.mrLawrenc:mrLawrenc-tool-spring-boot-starter:1.0.3-RELEASE
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.psi-probe:psi-probe-core:3.2.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.qinhouping:qinsoft-common:1.0.1-beta1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.rebue.wheel:wheel-core:1.1.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.sdcxy:third-party-platform:0.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.sdcxy:third-party-platform-wechat:0.0.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.sdp-tech-nj:sdp-spring-boot-starter:2.4.7
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.sdp-tech-nj:sesp-dev-plugins:2.1.10
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.siwenyan:common:1.18
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.spotbugs:sonar-findbugs-plugin:4.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.vindell:shiro-biz:1.0.7.RELEASE
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.yiding-he:hydrogen-dao-mate:1.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:amap-java-common:1.0.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:amap-java-geo:1.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:amap-java-place:1.0.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:anran-java-common:1.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:anran-java-dingtalk:1.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:anran-java-energy:1.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:hubble-java-common:1.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:hubble-java-region:1.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:mangix-java-authentication:1.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:mangix-java-common:1.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.github.zhangchunsheng:mangix-java-perms:1.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.imsweb:algorithms:2.3
com.thoughtworks.xstream:xstream:1.4.11.1,com.imsweb:layout:1.16
com.thoughtworks.xstream:xstream:1.4.11.1,com.imsweb:naaccr-xml:6.5
com.thoughtworks.xstream:xstream:1.4.11.1,com.imsweb:seerdata-utility:1.14
com.thoughtworks.xstream:xstream:1.4.11.1,com.imsweb:validation:2.12
com.thoughtworks.xstream:xstream:1.4.11.1,com.imsweb:x12-parser:1.5
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-api:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-cache:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-client:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-common-ius:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-common-plugins:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-common-portal:3.3.22031723
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-component:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-core:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-info:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-log:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-rpc-core:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-sso:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-task:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.iussoft:iussoft-uct:3.3.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.naspat:wx-tools-common:0.0.7
com.thoughtworks.xstream:xstream:1.4.11.1,com.naspat:wx-tools-cp:0.1.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.naspat:wx-tools-ma:0.1.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.naspat:wx-tools-mp:0.0.8
com.thoughtworks.xstream:xstream:1.4.11.1,com.naspat:wx-tools-open:0.0.8
com.thoughtworks.xstream:xstream:1.4.11.1,com.naspat:wx-tools-pay:0.1.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.redislabs:riot:1.8.12
com.thoughtworks.xstream:xstream:1.4.11.1,com.sangupta:jerry-core:3.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.souher:fastapi:1.2.12
com.thoughtworks.xstream:xstream:1.4.11.1,com.swiftmq:swiftmq-client:12.0.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.teamscale:teamscale-commons:6.4.2
com.thoughtworks.xstream:xstream:1.4.11.1,com.thankjava.toolkit3d:fast-toolkit3d:1.1.4
com.thoughtworks.xstream:xstream:1.4.11.1,com.tmsps:ne4weixin:1.6
com.thoughtworks.xstream:xstream:1.4.11.1,com.tukeof.common:common-rest:0.1.0-RC0
com.thoughtworks.xstream:xstream:1.4.11.1,com.weicoder:core:1.1.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.weicoder:outdated:2.5.0
com.thoughtworks.xstream:xstream:1.4.11.1,com.weicoder:xml:3.0.3
com.thoughtworks.xstream:xstream:1.4.11.1,com.xceptance:xlt:5.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,com.xyzla:xyzla-common:1.1.12
com.thoughtworks.xstream:xstream:1.4.11.1,com.yioks.core:springboot-common:v1.2.3
com.thoughtworks.xstream:xstream:1.4.11.1,de.alpharogroup:email-tails:5.0.2
com.thoughtworks.xstream:xstream:1.4.11.1,de.alpharogroup:xml-extensions:7
com.thoughtworks.xstream:xstream:1.4.11.1,de.digitalcollections.model:dc-model-xml:4.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,de.sciss:weblaf-core:2.2.0
com.thoughtworks.xstream:xstream:1.4.11.1,dev.chromie:chromie-xml-xstream-serializer:1.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,eu.mihosoft.vrl.workflow:vworkflows-core:0.2.5.0
com.thoughtworks.xstream:xstream:1.4.11.1,im.shs:tick-wechat-common:3.0.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,io.github.assimbly:docconverter:1.1.0
com.thoughtworks.xstream:xstream:1.4.11.1,io.github.fvarrui:gradle-launch4j:2.4.6
com.thoughtworks.xstream:xstream:1.4.11.1,io.github.gamercatorg:CatUtils:1.4.1
com.thoughtworks.xstream:xstream:1.4.11.1,io.github.jast90:zhangtool-pay:1.0
com.thoughtworks.xstream:xstream:1.4.11.1,io.jmad:aloha:0.14.0
com.thoughtworks.xstream:xstream:1.4.11.1,io.jmad:jmad-core:0.7.8
com.thoughtworks.xstream:xstream:1.4.11.1,io.quarkus:quarkus-junit5:1.6.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,net.jkcode:jkutil:1.9.0
com.thoughtworks.xstream:xstream:1.4.11.1,net.ripe.rpki:rpki-commons:1.12.0
com.thoughtworks.xstream:xstream:1.4.11.1,net.unit8.waitt.feature:waitt-admin:1.3.0-beta1
com.thoughtworks.xstream:xstream:1.4.11.1,net.ymate.framework:ymate-framework-commons:2.0.8
com.thoughtworks.xstream:xstream:1.4.11.1,no.mnemonic.messaging:requestsink-jms:1.2.4
com.thoughtworks.xstream:xstream:1.4.11.1,org.apache.brooklyn:brooklyn-core:1.0.0
com.thoughtworks.xstream:xstream:1.4.11.1,org.bonitasoft.engine:bonita-client:7.11.0
com.thoughtworks.xstream:xstream:1.4.11.1,org.craftercms:crafter-core:3.0.26
com.thoughtworks.xstream:xstream:1.4.11.1,org.craftercms:crafter-profile-client:3.1.1
com.thoughtworks.xstream:xstream:1.4.11.1,org.cyclonedx:cyclonedx-core-java:2.6.4
com.thoughtworks.xstream:xstream:1.4.11.1,org.dreamcat:common-hc:0.0.1.210127
com.thoughtworks.xstream:xstream:1.4.11.1,org.drools:drools-beliefs:7.29.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.drools:drools-examples:7.33.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.drools:drools-scenario-simulation-api:7.28.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.drools:drools-scenario-simulation-backend:7.28.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.drools:drools-traits:7.43.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.drools:drools-wb-guided-dtable-editor-backend:7.24.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.drools:drools-wb-scenario-simulation-editor-api:7.24.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.drools:drools-wb-scenario-simulation-editor-backend:7.24.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.drools:kie-pmml:7.24.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.easybatch:easybatch-xstream:5.3.0
com.thoughtworks.xstream:xstream:1.4.11.1,org.fuin:units4j:0.8.4
com.thoughtworks.xstream:xstream:1.4.11.1,org.ikasan:ikasan-builder:3.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,org.ikasan:ikasan-filetransfer-common:3.1.0-beta
com.thoughtworks.xstream:xstream:1.4.11.1,org.infinispan:infinispan-server-core:10.1.4.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.javalite:javalite-async:2.4-j8
com.thoughtworks.xstream:xstream:1.4.11.1,org.jbpm:jbpm-audit:7.29.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.jbpm:jbpm-case-mgmt-impl:7.45.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.jbpm:jbpm-human-task-audit:7.38.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.jbpm:jbpm-kie-services:7.24.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.jbpm:jbpm-task-assigning-core:7.32.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.jbpm:jbpm-wb-integration-backend:7.44.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.jeasy:easy-batch-xstream:6.1.0
com.thoughtworks.xstream:xstream:1.4.11.1,org.kie:kie-dmn-api:7.39.0.CR1
com.thoughtworks.xstream:xstream:1.4.11.1,org.kie:kie-dmn-backend:7.36.1.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.kie.kogito:drools-compiler:0.11.0
com.thoughtworks.xstream:xstream:1.4.11.1,org.kie.server:kie-server-api:7.45.0.t20201014
com.thoughtworks.xstream:xstream:1.4.11.1,org.kie.soup:kie-soup-commons:7.24.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.magicwerk.brownies:brownies-xstream:0.9.2
com.thoughtworks.xstream:xstream:1.4.11.1,org.neo4j.build.plugins:licensing-maven-plugin:1.7.8
com.thoughtworks.xstream:xstream:1.4.11.1,org.nhind:direct-policy:7.0
com.thoughtworks.xstream:xstream:1.4.11.1,org.optaplanner:optaplanner-examples:7.33.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.patterntesting:patterntesting-rt:2.0.1
com.thoughtworks.xstream:xstream:1.4.11.1,org.powertac:common:1.7.0
com.thoughtworks.xstream:xstream:1.4.11.1,org.smooks:smooks-all:2.0.0-M1
com.thoughtworks.xstream:xstream:1.4.11.1,org.smooks:smooks-core:2.0.0-M1
com.thoughtworks.xstream:xstream:1.4.11.1,org.springframework:spring-oxm:5.1.20.RELEASE
com.thoughtworks.xstream:xstream:1.4.11.1,org.springframework.batch:spring-batch-core:3.0.10.RELEASE
com.thoughtworks.xstream:xstream:1.4.11.1,org.thlws:payment-wechat:1.0.4
com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-m2repo-editor-backend:7.42.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-project-backend:7.36.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-services-backend:7.35.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-structure-backend:7.33.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-widgets-service-backend:7.38.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.uberfire:uberfire-wires-bpmn-backend:2.21.0.Final
com.thoughtworks.xstream:xstream:1.4.11.1,org.wicketstuff:jqplot4java:8.2.0
com.thoughtworks.xstream:xstream:1.4.11.1,org.wicketstuff:wicketstuff-dashboard-core:8.5.0
com.thoughtworks.xstream:xstream:1.4.11.1,org.wso2.org.apache.shindig:shindig-common:2.5.2-wso2v15
com.thoughtworks.xstream:xstream:1.4.11.1,org.wso2.org.apache.shindig:shindig-social-api:2.5.2-wso2v15
com.thoughtworks.xstream:xstream:1.4.11.1,org.y-op:orm:0.9.0
com.thoughtworks.xstream:xstream:1.4.11.1,ro.pippo:pippo-xstream:1.12.0
com.thoughtworks.xstream:xstream:1.4.11.1,store.jesframework:jes-core:1.1.0
com.thoughtworks.xstream:xstream:1.4.11.1,tech.mhuang:interchan-wechat-common:1.4.1
com.thoughtworks.xstream:xstream:1.3.1,br.com.caelum:restfulie:1.0.0.beta5
com.thoughtworks.xstream:xstream:1.3.1,br.com.caelum:vraptor:3.5.3
com.thoughtworks.xstream:xstream:1.3.1,br.com.objectos:sitebricks:0.8.5.3
com.thoughtworks.xstream:xstream:1.3.1,br.com.objectos:sitebricks-client:0.8.5.3
com.thoughtworks.xstream:xstream:1.3.1,com.akathist.maven.plugins.launch4j:launch4j-maven-plugin:1.5.2
com.thoughtworks.xstream:xstream:1.3.1,com.alibaba.cobar:cobar-client:1.0.5
com.thoughtworks.xstream:xstream:1.3.1,com.alibaba.pelican:PelicanDT:1.0.8
com.thoughtworks.xstream:xstream:1.3.1,com.bbossgroups:bboss-htmlparser:4.10.8
com.thoughtworks.xstream:xstream:1.3.1,com.bbossgroups:bboss-mvc:4.10.9
com.thoughtworks.xstream:xstream:1.3.1,com.bbossgroups:bboss-tabpane:4.10.9
com.thoughtworks.xstream:xstream:1.3.1,com.bbossgroups:bboss-taglib:5.0.0
com.thoughtworks.xstream:xstream:1.3.1,com.bbossgroups.pdp:bboss-pdp-auth:5.1.5
com.thoughtworks.xstream:xstream:1.3.1,com.bbossgroups.pdp:pdp-system:5.0.2.4
com.thoughtworks.xstream:xstream:1.3.1,com.cedarsoft.commons:configuration:2.0.2
com.thoughtworks.xstream:xstream:1.3.1,com.cedarsoft.serialization.samples:demo1:4.0.1
com.thoughtworks.xstream:xstream:1.3.1,com.cedarsoft.serialization.samples:evolution:3.0.0
com.thoughtworks.xstream:xstream:1.3.1,com.cedarsoft.serialization.test:performance:4.0.0
com.thoughtworks.xstream:xstream:1.3.1,com.cedarsoft.utils:configuration:1.3.5
com.thoughtworks.xstream:xstream:1.3.1,com.commsen:jwebthumb:0.2
com.thoughtworks.xstream:xstream:1.3.1,com.custardsource.parfait:parfait-cxf:0.3.0.RC3
com.thoughtworks.xstream:xstream:1.3.1,com.edb.os:xstream-java-code-writer:1.0
com.thoughtworks.xstream:xstream:1.3.1,com.gitee.yongzhuzl:commonutil:4.0.0
com.thoughtworks.xstream:xstream:1.3.1,com.github.biezhi:jdoc:1.0
com.thoughtworks.xstream:xstream:1.3.1,com.github.downgoon:jresty-rest:0.0.1
com.thoughtworks.xstream:xstream:1.3.1,com.github.wangwei86609:osmanthus:1.0.1.RELEASE
com.thoughtworks.xstream:xstream:1.3.1,com.google.sitebricks:sitebricks-acceptance-tests:0.8.10
com.thoughtworks.xstream:xstream:1.3.1,com.google.sitebricks:sitebricks-client:0.8.9
com.thoughtworks.xstream:xstream:1.3.1,com.googlecode.jpattern:jpattern-ioc:2.6.0
com.thoughtworks.xstream:xstream:1.3.1,com.groupdocs:groupdocs-annotation:1.8.1
com.thoughtworks.xstream:xstream:1.3.1,com.jamierf:persistenthashmap:1.0
com.thoughtworks.xstream:xstream:1.3.1,com.jpattern:jpattern-ioc:2.7.0
com.thoughtworks.xstream:xstream:1.3.1,com.kamomileware.maven.plugin.opencms:opencms-module-maven-plugin:1.0
com.thoughtworks.xstream:xstream:1.3.1,com.lmco.shindig:shindig-common:2.0.1.3
com.thoughtworks.xstream:xstream:1.3.1,com.lmco.shindig:shindig-social-api:2.0.1.3
com.thoughtworks.xstream:xstream:1.3.1,com.marvelution.jira.plugins:hudson-jira-api:2.0
com.thoughtworks.xstream:xstream:1.3.1,com.marvelution.sonar:sonar-rest-client:1.1.0
com.thoughtworks.xstream:xstream:1.3.1,com.mysema.web:webmin:0.3.4
com.thoughtworks.xstream:xstream:1.3.1,com.ovea:jetty-session-redis:2.0.rc1
com.thoughtworks.xstream:xstream:1.3.1,com.portlandwebworks:pww-commons:1.0
com.thoughtworks.xstream:xstream:1.3.1,com.qspin.qtaste:qtaste-kernel:2.0.0
com.thoughtworks.xstream:xstream:1.3.1,com.qspin.qtaste:qtaste-toolbox-testapi:2.0.0
com.thoughtworks.xstream:xstream:1.3.1,com.servicelibre:jxsl:0.1.15
com.thoughtworks.xstream:xstream:1.3.1,com.softwaremill:helisa-jgap_2.12:0.8.0
com.thoughtworks.xstream:xstream:1.3.1,com.twitter.ambrose:ambrose-common:0.2.6
com.thoughtworks.xstream:xstream:1.3.1,com.xebialabs.utils:placeholders-mustachifier-maven-plugin:0.4
com.thoughtworks.xstream:xstream:1.3.1,de.javakaffee.msm:msm-xstream-serializer:1.6.0
com.thoughtworks.xstream:xstream:1.3.1,de.twentyeleven.skysail:skysail.common:0.3.13
com.thoughtworks.xstream:xstream:1.3.1,de.viaboxx:annomark:2.5.3
com.thoughtworks.xstream:xstream:1.3.1,de.viaboxx:dbmigrate:2.5.0
com.thoughtworks.xstream:xstream:1.3.1,de.viaboxx:nlstools:2.5.2
com.thoughtworks.xstream:xstream:1.3.1,fr.exanpe:tapestry-tldgen:1.1.0
com.thoughtworks.xstream:xstream:1.3.1,gov.sandia.foundry:cognitive-foundry:3.3.2
com.thoughtworks.xstream:xstream:1.3.1,gov.sandia.foundry:gov-sandia-cognition-common-core:3.3.2
com.thoughtworks.xstream:xstream:1.3.1,io.brooklyn:brooklyn-core:0.4.0
com.thoughtworks.xstream:xstream:1.3.1,io.github.fxboy:fileview-sboot:3.0.1
com.thoughtworks.xstream:xstream:1.3.1,me.soliveirajr:mentawai:2.2.2
com.thoughtworks.xstream:xstream:1.3.1,me.springframework:spring-me-sample-cmdline:1.0
com.thoughtworks.xstream:xstream:1.3.1,net.bpiwowar:argj:1.0.0
com.thoughtworks.xstream:xstream:1.3.1,net.bull.javamelody:javamelody-core:1.33.0
com.thoughtworks.xstream:xstream:1.3.1,net.nisgits.executablewar:maven-executable-war-plugin:0.3
com.thoughtworks.xstream:xstream:1.3.1,net.sf:serfj:0.3.0
com.thoughtworks.xstream:xstream:1.3.1,net.sf.oval:oval:1.31
com.thoughtworks.xstream:xstream:1.3.1,net.sourceforge.floggy:eclipse-floggy-plugin:1.4.0
com.thoughtworks.xstream:xstream:1.3.1,net.sourceforge.floggy:floggy-persistence-weaver:1.4.0
com.thoughtworks.xstream:xstream:1.3.1,net.thucydides:thucydides-core:0.1.0
com.thoughtworks.xstream:xstream:1.3.1,no.antares:test.data-control:0.6
com.thoughtworks.xstream:xstream:1.3.1,org.apache.bval:bval-core:0.1-incubating
com.thoughtworks.xstream:xstream:1.3.1,org.apache.bval:bval-xstream:1.1.1
com.thoughtworks.xstream:xstream:1.3.1,org.apache.helix:helix-admin-webapp:0.6.3
com.thoughtworks.xstream:xstream:1.3.1,org.apache.jmeter:ApacheJMeter:2.6
com.thoughtworks.xstream:xstream:1.3.1,org.apache.jmeter:ApacheJMeter_components:2.6
com.thoughtworks.xstream:xstream:1.3.1,org.apache.mahout:mahout-core:0.2
com.thoughtworks.xstream:xstream:1.3.1,org.apache.oodt:cas-catalog:0.7
com.thoughtworks.xstream:xstream:1.3.1,org.apache.oodt:cas-protocol-api:0.9
com.thoughtworks.xstream:xstream:1.3.1,org.apache.shindig:shindig-common:3.0.0-beta4
com.thoughtworks.xstream:xstream:1.3.1,org.apache.tiles.autotag.plugin:maven-autotag-plugin:1.1.0
com.thoughtworks.xstream:xstream:1.3.1,org.apache.vxquery:apache-vxquery-core:0.5
com.thoughtworks.xstream:xstream:1.3.1,org.apertereports:common:2.2.1
com.thoughtworks.xstream:xstream:1.3.1,org.aperteworkflow:activiti-context:1.1.1
com.thoughtworks.xstream:xstream:1.3.1,org.aperteworkflow:integration:1.1
com.thoughtworks.xstream:xstream:1.3.1,org.aperteworkflow:jbpm-context:2.0
com.thoughtworks.xstream:xstream:1.3.1,org.aperteworkflow:model:1.0
com.thoughtworks.xstream:xstream:1.3.1,org.aperteworkflow:report-step:2.0-RC1
com.thoughtworks.xstream:xstream:1.3.1,org.aperteworkflow:xml-utils:2.0
com.thoughtworks.xstream:xstream:1.3.1,org.aperteworkflow.contrib:report-step:1.1.1
com.thoughtworks.xstream:xstream:1.3.1,org.axonframework:axon-core:1.1.1
com.thoughtworks.xstream:xstream:1.3.1,org.axonframework.samples:axon-addressbook-app:0.5
com.thoughtworks.xstream:xstream:1.3.1,org.broadleafcommerce:broadleaf-profile-web:3.1.0-GA
com.thoughtworks.xstream:xstream:1.3.1,org.codehaus.cuanto:cuanto-api:2.4.0
com.thoughtworks.xstream:xstream:1.3.1,org.codehaus.groovy:groovy-all:1.7-rc-1
