CVE_ID,CVSS,CWE,VUL_FUNs
CVE-2018-17197,4.3,CWE-835,"org.apache.tika.parser.jdbc.SQLite3TableReader:<init>(java.sql.Connection,java.lang.String,org.apache.tika.parser.ParseContext);org.apache.tika.parser.jdbc.SQLite3DBParser:getTableReader(java.sql.Connection,java.lang.String,org.apache.tika.parser.ParseContext);org.apache.tika.parser.jdbc.JDBCTableReader:<init>(java.sql.Connection,java.lang.String,org.apache.tika.parser.ParseContext);org.apache.tika.parser.jdbc.AbstractDBParser:parse(java.io.InputStream,org.xml.sax.ContentHandler,org.apache.tika.metadata.Metadata,org.apache.tika.parser.ParseContext)"
CVE-2016-3092,7.8,CWE-20,"org.apache.commons.fileupload.MultipartStream:<init>(java.io.InputStream,byte[],int,org.apache.commons.fileupload.MultipartStream$ProgressNotifier);org.apache.commons.fileupload.MultipartStream:<init>(java.io.InputStream,byte[],int,org.apache.commons.fileupload.MultipartStream$ProgressNotifier)"
CVE-2022-0265,7.5,CWE-611,"com.hazelcast.internal.config.AbstractXmlConfigRootTagRecognizer:<init>(java.lang.String);com.hazelcast.internal.util.XmlUtil:setAttribute(javax.xml.transform.TransformerFactory,java.lang.String);com.hazelcast.internal.util.XmlUtil:setProperty(javax.xml.validation.SchemaFactory,java.lang.String);com.hazelcast.internal.util.XmlUtil:setFeature(javax.xml.parsers.DocumentBuilderFactory,java.lang.String);com.hazelcast.internal.util.XmlUtil:getNsAwareDocumentBuilderFactory()"
CVE-2014-3577,5.8,0,org.apache.http.conn.ssl.AbstractVerifier:getCNs(java.security.cert.X509Certificate)
CVE-2020-7238,5.0,CWE-444,io.netty.handler.codec.http.HttpObjectDecoder:readHeaders(io.netty.buffer.ByteBuf)
CVE-2020-7692,6.4,CWE-863,com.google.api.client.auth.oauth2.AuthorizationCodeFlow:<init>(com.google.api.client.auth.oauth2.AuthorizationCodeFlow$Builder);com.google.api.client.auth.oauth2.AuthorizationCodeFlow:newTokenRequest(java.lang.String);com.google.api.client.auth.oauth2.AuthorizationCodeFlow:newAuthorizationUrl()
CVE-2020-36320,5.0,CWE-400,com.vaadin.data.validator.EmailValidator:<init>(java.lang.String)
CVE-2020-10714,5.1,CWE-384,org.wildfly.security.http.impl.FormAuthenticationMechanism:evaluateRequest(org.wildfly.security.http.HttpServerRequest)
CVE-2013-5960,5.8,CWE-310,"org.owasp.esapi.codecs.PercentCodec:encodeCharacter(char[],java.lang.Character)"
CVE-2018-8010,2.1,CWE-611,"org.apache.solr.util.SystemIdResolver:resolveEntity(java.lang.String,java.lang.String,java.lang.String,java.lang.String)"
CVE-2015-7521,7.5,CWE-287,"org.apache.hadoop.hive.ql.Driver:doAuthorizationV2(org.apache.hadoop.hive.ql.session.SessionState,org.apache.hadoop.hive.ql.plan.HiveOperation,java.util.HashSet,java.util.HashSet,java.lang.String,java.util.Map,java.util.Map);org.apache.hadoop.hive.ql.Driver:getHivePrivObjects(java.util.HashSet,java.util.Map);org.apache.hadoop.hive.ql.Driver:doAuthorization(org.apache.hadoop.hive.ql.parse.BaseSemanticAnalyzer,java.lang.String)"
CVE-2021-29262,4.3,CWE-522,org.apache.solr.cloud.ZkController:createClusterZkNodes(org.apache.solr.common.cloud.SolrZkClient)
CVE-2021-28657,4.3,CWE-835,org.apache.tika.parser.mp3.LyricsHandler:<init>(byte[])
CVE-2018-10936,6.8,CWE-297,"org.postgresql.core.PGStream:hasMessagePending();org.postgresql.core.v3.QueryExecutorImpl:processNotifies(int);org.postgresql.core.v3.ConnectionFactoryImpl:enableSSL(org.postgresql.core.PGStream,boolean,java.util.Properties,int);org.postgresql.core.v3.ConnectionFactoryImpl:openConnectionImpl(org.postgresql.util.HostSpec[],java.lang.String,java.lang.String,java.util.Properties);org.postgresql.core.v3.ConnectionFactoryImpl:doAuthentication(org.postgresql.core.PGStream,java.lang.String,java.lang.String,java.util.Properties);org.postgresql.ssl.MakeSSL:convert(org.postgresql.core.PGStream,java.util.Properties)"
CVE-2013-5679,2.6,CWE-310,"org.owasp.esapi.reference.crypto.JavaEncryptor:encrypt(javax.crypto.SecretKey,org.owasp.esapi.crypto.PlainText);org.owasp.esapi.crypto.CipherText:validateMAC(javax.crypto.SecretKey);org.owasp.esapi.reference.crypto.JavaEncryptor:encrypt(java.lang.String);org.owasp.esapi.reference.crypto.JavaEncryptor:decrypt(java.lang.String);org.owasp.esapi.crypto.CipherTextSerializer:convertToCipherText(byte[]);org.owasp.esapi.crypto.CipherText:asPortableSerializedByteArray()"
CVE-2018-11777,5.5,0,org.apache.hadoop.hive.ql.security.authorization.plugin.SettableConfigUpdater:setHiveConfWhiteList(org.apache.hadoop.hive.conf.HiveConf)
CVE-2016-4434,6.8,CWE-611,org.apache.tika.parser.image.xmp.JempboxExtractor:joinCreators(java.util.List);org.apache.tika.parser.image.xmp.JempboxExtractor:parse(java.io.InputStream)
CVE-2019-3795,5.0,CWE-330,org.springframework.security.core.token.SecureRandomFactoryBean:getObject()
CVE-2020-17521,2.1,0,"org.codehaus.groovy.runtime.DefaultGroovyStaticMethods:createTempDir(java.io.File,java.lang.String,java.lang.String)"
CVE-2020-26939,5.0,CWE-203,"org.bouncycastle.crypto.engines.RSACoreEngine:convertOutput(java.math.BigInteger);org.bouncycastle.crypto.encodings.OAEPEncoding:decodeBlock(byte[],int,int)"
CVE-2015-0264,5.0,0,"org.apache.camel.builder.xml.XPathBuilder:doGetDocument(org.apache.camel.Exchange,java.lang.Object)"
CVE-2019-7614,4.3,CWE-362,"org.elasticsearch.index.shard.IndexShard:<init>(org.elasticsearch.cluster.routing.ShardRouting,org.elasticsearch.index.IndexSettings,org.elasticsearch.index.shard.ShardPath,org.elasticsearch.index.store.Store,java.util.function.Supplier,org.elasticsearch.index.cache.IndexCache,org.elasticsearch.index.mapper.MapperService,org.elasticsearch.index.similarity.SimilarityService,org.elasticsearch.index.engine.EngineFactory,org.elasticsearch.index.shard.IndexEventListener,org.elasticsearch.index.shard.IndexSearcherWrapper,org.elasticsearch.threadpool.ThreadPool,org.elasticsearch.common.util.BigArrays,org.elasticsearch.index.engine.Engine$Warmer,java.util.List,java.util.List,java.lang.Runnable,org.elasticsearch.index.seqno.RetentionLeaseSyncer,org.elasticsearch.indices.breaker.CircuitBreakerService);org.elasticsearch.common.util.concurrent.AsyncIOProcessor:<init>(org.apache.logging.log4j.Logger,int)"
CVE-2014-3578,5.0,CWE-22,org.springframework.util.StringUtils:cleanPath(java.lang.String)
CVE-2019-20445,6.4,CWE-444,io.netty.handler.codec.http.HttpObjectDecoder:readHeaders(io.netty.buffer.ByteBuf)
CVE-2019-10184,5.0,CWE-862,io.undertow.servlet.core.DeploymentManagerImpl:deploy();io.undertow.servlet.handlers.ServletInitialHandler:handleRequest(io.undertow.server.HttpServerExchange)
CVE-2017-9799,4.3,0,"org.apache.storm.daemon.supervisor.timer.UpdateBlobs:updateBlobsForTopology(java.util.Map,java.lang.String,org.apache.storm.localizer.Localizer);org.apache.storm.security.auth.kerberos.AutoTGT:renew(java.util.Map,java.util.Map);org.apache.storm.generated.Assignment:equals(org.apache.storm.generated.Assignment);org.apache.storm.generated.StormBase$StormBaseTupleScheme:read(org.apache.storm.thrift.protocol.TProtocol,org.apache.storm.generated.StormBase);org.apache.storm.generated.LocalAssignment:compareTo(org.apache.storm.generated.LocalAssignment);org.apache.storm.localizer.AsyncLocalizer:requestDownloadBaseTopologyBlobs(org.apache.storm.generated.LocalAssignment,int);org.apache.storm.generated.StormBase$StormBaseStandardScheme:write(org.apache.storm.thrift.protocol.TProtocol,org.apache.storm.generated.StormBase);org.apache.storm.daemon.supervisor.SupervisorUtils:setupWorkerArtifactsDir(java.util.Map,java.util.Map,java.lang.String);org.apache.storm.generated.Assignment$AssignmentStandardScheme:write(org.apache.storm.thrift.protocol.TProtocol,org.apache.storm.generated.Assignment);org.apache.storm.daemon.supervisor.AdvancedFSOps$AdvancedRunAsUserFSOps:setupStormCodeDir(java.util.Map,java.io.File);org.apache.storm.scheduler.TopologyDetails:getTopologySubmitter();org.apache.storm.daemon.supervisor.SupervisorUtils:setupStormCodeDir(java.util.Map,java.util.Map,java.lang.String);org.apache.storm.generated.StormBase:setFieldValue(org.apache.storm.generated.StormBase$_Fields,java.lang.Object);org.apache.storm.generated.Assignment:compareTo(org.apache.storm.generated.Assignment);org.apache.storm.generated.LocalAssignment$LocalAssignmentStandardScheme:read(org.apache.storm.thrift.protocol.TProtocol,org.apache.storm.generated.LocalAssignment);org.apache.storm.generated.Assignment$AssignmentTupleScheme:write(org.apache.storm.thrift.protocol.TProtocol,org.apache.storm.generated.Assignment);org.apache.storm.daemon.common.StormBase:clear();org.apache.storm.daemon.supervisor.timer.UpdateBlobs:run();org.apache.storm.generated.Assignment:getFieldValue(org.apache.storm.generated.Assignment$_Fields);org.apache.storm.daemon.common.Assignment:clear();org.apache.storm.daemon.supervisor.Container:getWorkerUser();org.apache.storm.generated.LocalAssignment$LocalAssignmentTupleScheme:write(org.apache.storm.thrift.protocol.TProtocol,org.apache.storm.generated.LocalAssignment);org.apache.storm.scheduler.TopologyDetails:<init>(java.lang.String,java.util.Map,org.apache.storm.generated.StormTopology,int,java.util.Map);org.apache.storm.generated.LocalAssignment:toString();org.apache.storm.generated.LocalAssignment:<init>(org.apache.storm.generated.LocalAssignment);org.apache.storm.cluster.StormClusterStateImpl:updateStorm(java.lang.String,org.apache.storm.generated.StormBase);org.apache.storm.generated.Assignment:<init>(org.apache.storm.generated.Assignment);org.apache.storm.generated.StormBase:toString();org.apache.storm.localizer.AsyncLocalizer$DownloadBaseBlobsDistributed:call();org.apache.storm.generated.LocalAssignment:equals(org.apache.storm.generated.LocalAssignment);org.apache.storm.localizer.AsyncLocalizer:releaseSlotFor(org.apache.storm.generated.LocalAssignment,int);org.apache.storm.generated.LocalAssignment$LocalAssignmentStandardScheme:write(org.apache.storm.thrift.protocol.TProtocol,org.apache.storm.generated.LocalAssignment);org.apache.storm.generated.StormBase:getFieldValue(org.apache.storm.generated.StormBase$_Fields);org.apache.storm.daemon.supervisor.AdvancedFSOps$AdvancedRunAsUserFSOps:setupWorkerArtifactsDir(java.util.Map,java.io.File);org.apache.storm.daemon.supervisor.ReadClusterState:readMyExecutors(java.lang.String,java.lang.String,org.apache.storm.generated.Assignment);org.apache.storm.daemon.common.Assignment:hashCode();org.apache.storm.scheduler.TopologyDetails:<init>(java.lang.String,java.util.Map,org.apache.storm.generated.StormTopology,int,java.util.Map,int);org.apache.storm.scheduler.TopologyDetails:<init>(java.lang.String,java.util.Map,org.apache.storm.generated.StormTopology,int);org.apache.storm.localizer.AsyncLocalizer$DownloadBlobs:call();org.apache.storm.daemon.supervisor.Container:setup();org.apache.storm.generated.LocalAssignment:hashCode();org.apache.storm.daemon.supervisor.AdvancedFSOps:setupWorkerArtifactsDir(java.util.Map,java.io.File);org.apache.storm.generated.LocalAssignment:getFieldValue(org.apache.storm.generated.LocalAssignment$_Fields);org.apache.storm.generated.StormBase:isSet(org.apache.storm.generated.StormBase$_Fields);org.apache.storm.daemon.supervisor.SupervisorUtils:addBlobReferences(org.apache.storm.localizer.Localizer,java.lang.String,java.util.Map);org.apache.storm.generated.LocalAssignment:isSet(org.apache.storm.generated.LocalAssignment$_Fields);org.apache.storm.generated.StormBase:<init>(org.apache.storm.generated.StormBase);org.apache.storm.daemon.supervisor.AdvancedFSOps:setupStormCodeDir(java.util.Map,java.io.File);org.apache.storm.generated.Assignment$AssignmentTupleScheme:read(org.apache.storm.thrift.protocol.TProtocol,org.apache.storm.generated.Assignment);org.apache.storm.generated.StormBase$StormBaseTupleScheme:write(org.apache.storm.thrift.protocol.TProtocol,org.apache.storm.generated.StormBase);org.apache.storm.daemon.supervisor.Supervisor:launch();org.apache.storm.generated.LocalAssignment$LocalAssignmentTupleScheme:read(org.apache.storm.thrift.protocol.TProtocol,org.apache.storm.generated.LocalAssignment);org.apache.storm.generated.StormBase$StormBaseStandardScheme:read(org.apache.storm.thrift.protocol.TProtocol,org.apache.storm.generated.StormBase);org.apache.storm.generated.StormBase:equals(org.apache.storm.generated.StormBase);org.apache.storm.daemon.common.StormBase:hashCode();org.apache.storm.generated.StormBase:compareTo(org.apache.storm.generated.StormBase);org.apache.storm.scheduler.multitenant.MultitenantScheduler:schedule(org.apache.storm.scheduler.Topologies,org.apache.storm.scheduler.Cluster);org.apache.storm.generated.Assignment:isSet(org.apache.storm.generated.Assignment$_Fields);org.apache.storm.generated.LocalAssignment:setFieldValue(org.apache.storm.generated.LocalAssignment$_Fields,java.lang.Object);org.apache.storm.generated.Assignment:setFieldValue(org.apache.storm.generated.Assignment$_Fields,java.lang.Object);org.apache.storm.generated.Assignment:toString();org.apache.storm.generated.LocalAssignment:clear();org.apache.storm.generated.Assignment$AssignmentStandardScheme:read(org.apache.storm.thrift.protocol.TProtocol,org.apache.storm.generated.Assignment);org.apache.storm.localizer.AsyncLocalizer:requestDownloadTopologyBlobs(org.apache.storm.generated.LocalAssignment,int)"
CVE-2021-41269,6.8,CWE-94,com.cronutils.parser.CronParser:parse(java.lang.String)
CVE-2009-0783,4.6,CWE-200,"org.apache.catalina.startup.ContextConfig:defaultWebConfig();org.apache.catalina.startup.ContextConfig:init();org.apache.catalina.startup.ContextConfig:processContextConfig(java.io.File,java.lang.String);org.apache.catalina.startup.ContextConfig:applicationWebConfig()"
CVE-2020-13957,7.5,CWE-863,"org.apache.solr.handler.admin.ConfigSetsHandler:handleConfigUploadRequest(org.apache.solr.request.SolrQueryRequest,org.apache.solr.response.SolrQueryResponse);org.apache.solr.handler.admin.ConfigSetsHandler:handleRequestBody(org.apache.solr.request.SolrQueryRequest,org.apache.solr.response.SolrQueryResponse);org.apache.solr.handler.admin.ConfigSetsHandler:getTrusted(org.apache.solr.request.SolrQueryRequest)"
CVE-2021-45105,4.3,CWE-20,org.apache.log4j.config.Log4j1ConfigurationParser:buildConfigurationBuilder(java.io.InputStream)
CVE-2012-1089,5.0,CWE-22,"org.apache.wicket.markup.html.SecurePackageResourceGuard:<init>();org.apache.wicket.util.resource.locator.ResourceStreamLocator:newResourceNameIterator(java.lang.String,java.util.Locale,java.lang.String,java.lang.String,java.lang.String,boolean);org.apache.wicket.request.resource.CssPackageResource:<init>(java.lang.Class,java.lang.String,java.util.Locale,java.lang.String,java.lang.String);org.apache.wicket.request.resource.PackageResource:getCacheableResourceStream();org.apache.wicket.request.resource.PackageResource:getResourceStream();org.apache.wicket.request.resource.PackageResource:exists(java.lang.Class,java.lang.String,java.util.Locale,java.lang.String,java.lang.String);org.apache.wicket.request.resource.PackageResource:accept(java.lang.Class,java.lang.String)"
CVE-2018-1313,3.5,0,org.apache.derby.impl.tools.sysinfo.Main:getAllInfo(java.lang.String)
CVE-2018-1000632,5.0,CWE-91,"org.dom4j.QName:<init>(java.lang.String,org.dom4j.Namespace);org.dom4j.dom.DOMNamespace:<init>(java.lang.String,java.lang.String);org.dom4j.tree.QNameCache:get(java.lang.String,java.lang.String);org.dom4j.QName:<init>(java.lang.String,org.dom4j.Namespace,java.lang.String)"
CVE-2017-18349,10.0,CWE-20,"com.alibaba.fastjson.serializer.ObjectArrayCodec:deserialze(com.alibaba.fastjson.parser.DefaultJSONParser,java.lang.reflect.Type,java.lang.Object)"
CVE-2017-9096,6.8,CWE-611,"com.itextpdf.text.pdf.XfaForm:fillXfaForm(org.xml.sax.InputSource,boolean);com.itextpdf.testutils.CompareTool:compareXmls(byte[],byte[]);com.itextpdf.testutils.CompareTool:compareXmls(java.lang.String,java.lang.String);com.itextpdf.text.xml.xmp.XmpReader:<init>(byte[]);com.itextpdf.text.pdf.XfaXmlLocator:setDocument(org.w3c.dom.Document);com.itextpdf.text.pdf.XfaForm:<init>(com.itextpdf.text.pdf.PdfReader);com.itextpdf.text.pdf.XfaForm:fillXfaForm(org.xml.sax.InputSource,boolean);com.itextpdf.text.xml.xmp.XmpReader:<init>(byte[]);com.itextpdf.text.pdf.XfaForm:<init>(com.itextpdf.text.pdf.PdfReader);com.itextpdf.testutils.CompareTool$CompareResult:writeReportToXml(java.io.OutputStream)"
CVE-2019-0228,7.5,CWE-611,org.apache.pdfbox.pdmodel.interactive.form.PDXFAResource:getDocument();org.apache.pdfbox.pdmodel.fdf.FDFDocument:loadXFDF(java.io.InputStream);org.apache.pdfbox.pdmodel.fdf.FDFAnnotationStamp:getStampAppearanceDocument(byte[]);org.apache.pdfbox.pdmodel.fdf.FDFField:<init>(org.w3c.dom.Element);org.apache.pdfbox.pdmodel.fdf.FDFAnnotationStamp:<init>(org.w3c.dom.Element)
CVE-2018-1000613,7.5,CWE-502,org.bouncycastle.pqc.jcajce.provider.xmss.BCXMSSMTPrivateKey:<init>(org.bouncycastle.asn1.pkcs.PrivateKeyInfo);org.bouncycastle.pqc.math.linearalgebra.GF2nField:invertMatrix(org.bouncycastle.pqc.math.linearalgebra.GF2Polynomial[]);org.bouncycastle.pqc.crypto.xmss.XMSSPrivateKeyParameters:<init>(org.bouncycastle.pqc.crypto.xmss.XMSSPrivateKeyParameters$Builder);org.bouncycastle.pqc.crypto.gmss.GMSSKeyPairGenerator:genKeyPair();org.bouncycastle.pqc.jcajce.provider.xmss.BCXMSSPrivateKey:<init>(org.bouncycastle.asn1.pkcs.PrivateKeyInfo);org.bouncycastle.pqc.crypto.rainbow.RainbowParameters:<init>(int[]);org.bouncycastle.pqc.crypto.xmss.XMSSMTPrivateKeyParameters:toByteArray();org.bouncycastle.pqc.crypto.rainbow.RainbowParameters:checkParams();org.bouncycastle.pqc.crypto.xmss.XMSSMTPrivateKeyParameters:<init>(org.bouncycastle.pqc.crypto.xmss.XMSSMTPrivateKeyParameters$Builder);org.bouncycastle.pqc.crypto.xmss.XMSSUtil:deserialize(byte[])
CVE-2013-6429,6.8,CWE-352,org.springframework.util.xml.StaxUtils:isStaxSource(javax.xml.transform.Source)
CVE-2019-17638,7.5,CWE-672,org.eclipse.jetty.server.HttpConnection$SendCallback:process();org.eclipse.jetty.server.HttpConnection$SendCallback:release();org.eclipse.jetty.server.HttpConnection:onCompleted()
CVE-2020-13692,6.8,CWE-611,"org.postgresql.jdbc.PgSQLXML$NonPrintingErrorHandler:error(org.xml.sax.SAXParseException);org.postgresql.jdbc.PgSQLXML:ensureInitialized();org.postgresql.jdbc.PgConnection:<init>(org.postgresql.util.HostSpec[],java.lang.String,java.lang.String,java.util.Properties,java.lang.String);org.postgresql.jdbc.PgSQLXML:setResult(java.lang.Class);org.postgresql.jdbc.PgSQLXML$NonPrintingErrorHandler:warning(org.xml.sax.SAXParseException);org.postgresql.jdbc.PgSQLXML:getSource(java.lang.Class);org.postgresql.jdbc.PgSQLXML$NonPrintingErrorHandler:fatalError(org.xml.sax.SAXParseException)"
CVE-2018-21234,7.5,CWE-502,"jodd.json.MapToBean:map2bean(java.util.Map,java.lang.Class)"
CVE-2018-1000180,5.0,CWE-327,"org.bouncycastle.crypto.generators.RSAKeyPairGenerator:isProbablePrime(java.math.BigInteger);org.bouncycastle.crypto.generators.RSAKeyPairGenerator:chooseRandomPrime(int,java.math.BigInteger,java.math.BigInteger);org.bouncycastle.crypto.generators.RSAKeyPairGenerator:init(org.bouncycastle.crypto.KeyGenerationParameters)"
CVE-2018-7489,7.5,CWE-184,"com.fasterxml.jackson.databind.deser.BeanDeserializerFactory:createBeanDeserializer(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.JavaType,com.fasterxml.jackson.databind.BeanDescription)"
CVE-2016-7051,5.0,CWE-611,"com.fasterxml.jackson.dataformat.xml.XmlFactory:<init>(com.fasterxml.jackson.core.ObjectCodec,int,int,javax.xml.stream.XMLInputFactory,javax.xml.stream.XMLOutputFactory,java.lang.String)"
CVE-2014-7839,6.4,CWE-20,"org.jboss.resteasy.plugins.providers.DocumentProvider:readFrom(java.lang.Class,java.lang.reflect.Type,java.lang.annotation.Annotation[],javax.ws.rs.core.MediaType,javax.ws.rs.core.MultivaluedMap,java.io.InputStream)"
CVE-2013-7398,4.3,CWE-345,"com.ning.http.client.providers.netty.NettyAsyncHttpProvider:upgradeProtocol(org.jboss.netty.channel.ChannelPipeline,java.lang.String);com.ning.http.client.AsyncHttpClientConfigBean:setSslEngineFactory(com.ning.http.client.SSLEngineFactory);com.ning.http.client.AsyncHttpClientConfig$Builder:setSSLEngineFactory(com.ning.http.client.SSLEngineFactory);com.ning.http.util.SslUtils:getSSLEngine();com.ning.http.util.SslUtils:getStrictSSLContext(com.ning.http.util.SslUtils$SSLConfig);com.ning.http.client.providers.netty.NettyAsyncHttpProvider:constructSSLPipeline(com.ning.http.client.providers.netty.NettyConnectListener);com.ning.http.util.SslUtils:getLooseSSLContext();com.ning.http.client.AsyncHttpClientConfig:getSSLEngineFactory();com.ning.http.client.AsyncHttpClientConfigBean:configureDefaults();com.ning.http.util.SslUtils$SSLConfig:<init>();com.ning.http.util.SslUtils:getSSLContext();com.ning.http.client.AsyncHttpClientConfigBean:configureDefaults();com.ning.http.client.providers.netty.NettyAsyncHttpProvider:createSSLEngine();com.ning.http.client.SimpleAsyncHttpClient$Builder:setSSLEngineFactory(com.ning.http.client.SSLEngineFactory);com.ning.http.client.AsyncHttpClientConfig$Builder:setSSLContext(javax.net.ssl.SSLContext);com.ning.http.client.providers.jdk.JDKAsyncHttpProvider:createUrlConnection(com.ning.http.client.Request);com.ning.http.client.AsyncHttpClientConfig$Builder:<init>(com.ning.http.client.AsyncHttpClientConfig);com.ning.http.client.AsyncHttpClientConfig$Builder:build();com.ning.http.client.providers.netty.NettyAsyncHttpProvider:verifyChannelPipeline(org.jboss.netty.channel.Channel,java.lang.String)"
CVE-2017-7658,7.5,CWE-444,"org.eclipse.jetty.http.HttpParser$BadMessageException:<init>(int,java.lang.String);org.eclipse.jetty.http.HttpParser:parseLine(java.nio.ByteBuffer);org.eclipse.jetty.http.HttpParser:handleKnownHeaders(java.nio.ByteBuffer);org.eclipse.jetty.http.HttpParser:reset();org.eclipse.jetty.http.HttpParser:quickStart(java.nio.ByteBuffer);org.eclipse.jetty.http.HttpParser:parseContent(java.nio.ByteBuffer)"
CVE-2019-13234,4.3,CWE-79,org.opencms.ade.galleries.CmsGalleryService:prepareSearchParams(org.opencms.ade.galleries.shared.CmsGallerySearchBean)
CVE-2020-10719,6.4,CWE-444,io.undertow.server.protocol.http.HttpServerConnection:sendOutOfBandResponse(io.undertow.server.HttpServerExchange);io.undertow.server.handlers.HttpContinueReadHandler:handleRequest(io.undertow.server.HttpServerExchange)
CVE-2018-12538,6.5,CWE-384,"org.eclipse.jetty.server.session.FileSessionDataStore:delete(java.lang.String);org.eclipse.jetty.server.session.FileSessionDataStore:getIdFromFile(java.io.File);org.eclipse.jetty.server.session.FileSessionDataStore:getExpiryFromString(java.lang.String);org.eclipse.jetty.server.session.FileSessionDataStore:initializeStore();org.eclipse.jetty.server.session.FileSessionDataStore:getIdWithContext(java.lang.String);org.eclipse.jetty.server.session.FileSessionDataStore:doStop();org.eclipse.jetty.server.session.FileSessionDataStore:getFile(java.io.File,java.lang.String);org.eclipse.jetty.server.session.FileSessionDataStore:getIdWithContextFromString(java.lang.String);org.eclipse.jetty.server.session.FileSessionDataStore:load(java.lang.String);org.eclipse.jetty.server.session.FileSessionDataStore:exists(java.lang.String);org.eclipse.jetty.server.session.FileSessionDataStore:doGetExpired(java.util.Set);org.eclipse.jetty.server.session.FileSessionDataStore:deleteOldFiles(java.io.File,java.lang.String);org.eclipse.jetty.server.session.FileSessionDataStore:doStore(java.lang.String,org.eclipse.jetty.server.session.SessionData,long);org.eclipse.jetty.server.session.FileSessionDataStore:getIdWithContextFromFile(java.io.File);org.eclipse.jetty.server.session.FileSessionDataStore:deleteAllFiles(java.io.File,java.lang.String);org.eclipse.jetty.server.session.FileSessionDataStore:match(java.lang.String);org.eclipse.jetty.server.session.FileSessionDataStore:getExpiryFromFile(java.io.File)"
CVE-2018-8013,7.5,CWE-502,org.apache.batik.dom.AbstractDocument:readObject(java.io.ObjectInputStream)
CVE-2017-7536,4.4,CWE-470,org.hibernate.validator.internal.engine.ValidatorImpl:getAccessible(java.lang.reflect.Member);org.hibernate.validator.internal.util.privilegedactions.GetDeclaredField:run()
CVE-2018-1324,4.3,CWE-835,"org.apache.commons.compress.archivers.zip.X0017_StrongEncryptionHeader:parseCentralDirectoryFormat(byte[],int,int)"
CVE-2020-11050,6.8,CWE-295,org.java_websocket.client.WebSocketClient:run()
CVE-2020-11989,7.5,0,"org.apache.shiro.web.util.WebUtils:decodeAndCleanUriString(javax.servlet.http.HttpServletRequest,java.lang.String);org.apache.shiro.web.util.WebUtils:getRequestUri(javax.servlet.http.HttpServletRequest);org.apache.shiro.web.util.WebUtils:getPathWithinApplication(javax.servlet.http.HttpServletRequest)"
CVE-2015-1832,6.4,CWE-399,org.apache.derby.vti.XmlVTI:readRows()
CVE-2016-1181,6.8,0,org.apache.struts.action.ActionServlet:init();org.apache.struts.action.ActionServlet:initOther()
CVE-2015-2351,4.3,CWE-79,org.opencms.workplace.help.CmsHelpTemplateBean:displayFrameset();org.opencms.workplace.help.CmsHelpSearchResultView:displaySearchResult(org.opencms.search.CmsSearch);org.opencms.workplace.explorer.CmsExplorer:getInitializationHeader();org.opencms.workplace.help.CmsHelpTemplateBean:displayHead()
CVE-2022-0239,7.5,CWE-611,edu.stanford.nlp.util.XMLUtils:getValidatingXmlParser(java.io.File)
CVE-2018-20433,7.5,CWE-611,com.mchange.v2.c3p0.cfg.C3P0ConfigXmlUtils:extractXmlConfigFromInputStream(java.io.InputStream);com.mchange.v2.c3p0.cfg.DefaultC3P0ConfigFinder:findConfig();com.mchange.v2.c3p0.cfg.C3P0ConfigXmlUtils:extractXmlConfigFromDefaultResource()
CVE-2018-1320,5.0,CWE-295,org.apache.thrift.transport.TSaslTransport:open()
CVE-2015-1427,7.5,CWE-284,"org.elasticsearch.watcher.FileWatcher:<init>(java.io.File);org.elasticsearch.script.groovy.GroovySandboxExpressionChecker:getSecureASTCustomizer(org.elasticsearch.common.settings.Settings);org.elasticsearch.cluster.settings.ClusterDynamicSettingsModule:<init>();org.elasticsearch.script.groovy.GroovySandboxExpressionChecker:<init>(org.elasticsearch.common.settings.Settings);org.elasticsearch.script.groovy.GroovySandboxExpressionChecker:isAuthorized(org.codehaus.groovy.ast.expr.Expression);org.elasticsearch.script.ScriptService:<init>(org.elasticsearch.common.settings.Settings,org.elasticsearch.env.Environment,java.util.Set,org.elasticsearch.watcher.ResourceWatcherService);org.elasticsearch.script.ScriptModule:configure();org.elasticsearch.script.groovy.GroovyScriptEngineService:<init>(org.elasticsearch.common.settings.Settings)"
CVE-2021-39139,6.5,CWE-502,"com.thoughtworks.xstream.XStream:unmarshal(com.thoughtworks.xstream.io.HierarchicalStreamReader,java.lang.Object,com.thoughtworks.xstream.converters.DataHolder);com.thoughtworks.xstream.XStreamer:toXML(com.thoughtworks.xstream.XStream,java.lang.Object,java.io.Writer);com.thoughtworks.xstream.XStreamer:fromXML(com.thoughtworks.xstream.io.HierarchicalStreamDriver,java.io.Reader,com.thoughtworks.xstream.security.TypePermission[]);com.thoughtworks.xstream.XStream:addPermission(com.thoughtworks.xstream.security.TypePermission);com.thoughtworks.xstream.XStream:setupSecurity();com.thoughtworks.xstream.XStream:readResolve();com.thoughtworks.xstream.XStream:setupDefaultSecurity(com.thoughtworks.xstream.XStream)"
